CommonName,bID,GenBankID,OMV.Trial1,OMV.Trial2,OMV.Trial3,OMV.Trial4,OMV.Trial5,average.log.OMV,antilog.OMV.Trial1,antilog.OMV.Trial2,antilog.OMV.Trial3,antilog.OMV.Trial4,antilog.OMV.Trial5,average.antilog.omv,stdev.antilog
pstB,b3725,948240,0.000964028,-0.008370494,NA,NA,NA,-0.003703233,1.002222222,0.980910777,,,,0.991566499,0.015069467
pstA,b3726,948239,-0.634460637,-0.208498834,NA,NA,NA,-0.421479736,0.232027448,0.618729989,,,,0.425378718,0.273439989
pstC,b3727,948238,0.0009346,-0.068921123,NA,NA,NA,-0.033993262,1.002154313,0.853255069,,,,0.927704691,0.105287665
pstS,b3728,948237,-0.386922967,-0.211694263,NA,NA,NA,-0.299308615,0.410276869,0.614194237,,,,0.512235553,0.144191353
atpC,b3731,948245,0.078757751,-0.009705309,NA,NA,NA,0.034526221,1.19883041,0.977900551,,,,1.088365481,0.156221001
atpD,b3732,948244,-0.184748579,0.023354792,NA,NA,NA,-0.080696894,0.653508771,1.055248618,,,,0.854378695,0.28407297
atpG,b3733,948243,-0.191110189,-0.056281451,NA,NA,NA,-0.12369582,0.644005848,0.878453038,,,,0.761229443,0.165779198
atpA,b3734,948242,-0.210537859,-0.159842376,NA,NA,NA,-0.185190118,0.615831843,0.692082111,,,,0.653956977,0.053917082
atpH,b3735,948254,-0.169944365,-0.084492306,NA,NA,NA,-0.127218336,0.67616959,0.823204421,,,,0.749687005,0.103969326
atpF,b3736,948247,-1.124162517,-0.442849268,NA,NA,NA,-0.783505893,0.075134168,0.360703812,,,,0.21791899,0.201928232
atpE,b3737,948253,-0.690481894,-0.081587316,-0.382432193,NA,NA,-0.384833801,0.203947368,0.828729281,0.414541302,,,0.482405984,0.317871548
atpB,b3738,948252,0,0,NA,NA,NA,0,1,1,,,,1,0
atpI,b3739,948251,0.075773512,0.006223364,NA,NA,NA,0.040998438,1.190620928,1.014432989,,,,1.102526959,0.124583686
rsmG,b3740,948250,0.737087845,0.445936386,NA,NA,NA,0.591512116,5.45868263,2.792134829,,,,4.125408729,1.885534033
gidA,b3741,948248,-0.280212365,-0.405666777,NA,NA,NA,-0.342939571,0.524550898,0.392946317,,,,0.458748608,0.093058492
mioC,b3742,948249,-0.237514613,0.026679626,NA,NA,NA,-0.105417494,0.578742515,1.063358302,,,,0.821050408,0.342675109
asnC,b3743,948259,-0.166839353,-0.293594925,NA,NA,NA,-0.230217139,0.681021224,0.508633634,,,,0.594827429,0.121896434
asnA,b3744,948258,-0.12974161,0.134869807,NA,NA,NA,0.002564099,0.741751426,1.364174123,,,,1.052962774,0.440119309
yieM,b3745,948257,0.11464504,-0.084286239,NA,NA,NA,0.015179401,1.302102102,0.823595113,,,,1.062848608,0.338355537
yieN,b3746,948256,0.117263061,-0.019564808,NA,NA,NA,0.048849127,1.309975161,0.955950032,,,,1.132962597,0.25033357
trkD,b3747,948255,0.072594183,0.091191782,NA,NA,NA,0.081892983,1.181936605,1.233649486,,,,1.207793045,0.036566529
rbsD,b3748,948267,-0.251490353,-0.030036972,NA,NA,NA,-0.140763663,0.560414866,0.933174855,,,,0.74679486,0.263581116
rbsA,b3749,948264,-0.06118671,0.08961863,NA,NA,NA,0.01421596,0.86858693,1.229188901,,,,1.048887915,0.254984099
rbsC,b3750,948262,-0.000936615,-0.105895636,NA,NA,NA,-0.053416126,0.997845688,0.783617929,,,,0.890731809,0.151481901
rbsB,b3751,948261,-0.012069042,0.033859567,NA,NA,NA,0.010895263,0.972592594,1.081084317,,,,1.026838455,0.076715233
rbsK,b3752,948260,-0.304497196,-0.152365313,NA,NA,NA,-0.228431255,0.49602413,0.704100556,,,,0.600062343,0.147132252
rbsR,b3753,948266,-0.113382645,-0.178543521,NA,NA,NA,-0.145963083,0.770224546,0.662912913,,,,0.71656873,0.075880783
hsrA,b3754,948265,-0.00177552,-0.030362912,NA,NA,NA,-0.016069216,0.99592006,0.932474766,,,,0.964197413,0.044862598
yieP,b3755,948263,0.102919093,0.083726683,NA,NA,NA,0.093322888,1.26741573,1.212625462,,,,1.240020596,0.03874257
yifE,b3764,948274,-0.472847757,-0.500728339,NA,NA,NA,-0.486788048,0.336629555,0.315697877,,,,0.326163716,0.014800932
yifB,b3765,948282,-0.131789761,0.019942206,NA,NA,NA,-0.055923778,0.738261531,1.04698921,,,,0.892625371,0.218303435
ilvL,b3766,948283,-0.061255862,-0.082340703,NA,NA,NA,-0.071798283,0.868448637,0.8272929,,,,0.847870768,0.029101501
ilvG_1,b3767,2847699,-0.05372642,-0.252040173,NA,NA,NA,-0.152883297,0.883636364,0.559705825,,,,0.721671095,0.229053481
ilvG_2,b3768,2847699,0.000526099,-0.109012408,NA,NA,NA,-0.054243155,1.001212122,0.778014322,,,,0.889613222,0.157824677
ilvM,b3769,948279,0.103347926,0.139289657,NA,NA,NA,0.121318792,1.268667826,1.378128319,,,,1.323398072,0.077400257
ilvE,b3770,948278,0.057156169,0.054818522,NA,NA,NA,0.055987346,1.140659886,1.134536629,,,,1.137598258,0.004329797
ilvD,b3771,948277,0.031807364,0.050431583,NA,NA,NA,0.041119474,1.075987842,1.123134022,,,,1.099560932,0.033337384
ilvA,b3772,948287,0.215445191,0.035829947,NA,NA,NA,0.125637569,1.642272388,1.086000304,,,,1.364136346,0.393343762
ilvY,b3773,948284,0.150457534,0.300785392,NA,NA,NA,0.225621463,1.414026453,1.998873876,,,,1.706450164,0.413549579
ilvC,b3774,948286,0.179412505,-0.101940099,NA,NA,NA,0.038736203,1.511515152,0.790787692,,,,1.151151422,0.509631274
ppiC,b3775,948285,0.048512426,0.040497761,NA,NA,NA,0.044505094,1.118181817,1.097735631,,,,1.107958724,0.014457637
yifO,b3776,2847675,0.18019541,0.09605184,NA,NA,NA,0.138123625,1.514242426,1.247532418,,,,1.380887422,0.188592455
yifN,b3777,2847676,-0.040524964,-0.007374749,NA,NA,NA,-0.023949857,0.91090909,0.983162377,,,,0.947035734,0.051090789
rep,b3778,948292,-0.152390434,0.260143056,NA,NA,NA,0.053876311,0.704059829,1.820300364,,,,1.262180097,0.789301252
gpp,b3779,948291,-0.147451856,-0.117743978,NA,NA,NA,-0.132597917,0.712111737,0.762528398,,,,0.737320067,0.035649962
rhlB,b3780,948290,0.242117348,0.148241951,NA,NA,NA,0.19517965,1.746293944,1.406831069,,,,1.576562507,0.240036501
trxA,b3781,948289,0.011775437,-0.012332791,NA,NA,NA,-0.000278677,1.027484874,0.972002113,,,,0.999743493,0.039232236
rhoL,b3782,948288,-0.113943352,0.156537723,0.166331422,0.172160965,NA,0.095271689,0.76923077,1.433962265,1.466666667,1.486486485,,1.289086547,0.34724652
rho,b3783,948297,0.004803601,0.213870746,NA,NA,NA,0.109337174,1.011122096,1.636329447,,,,1.323725772,0.442088358
rfe,b3784,948789,0.209694613,0.243690633,NA,NA,NA,0.226692623,1.620670075,1.752631581,,,,1.686650828,0.093310876
wzzE,b3785,944815,-0.436981846,-0.543102031,NA,NA,NA,-0.490041939,0.365610074,0.286350515,,,,0.325980295,0.056044972
rffE,b3786,944789,0.084167085,0.321381212,NA,NA,NA,0.202774149,1.213855764,2.095951418,,,,1.654903591,0.623735819
rffD,b3787,948977,-0.185893136,0.224827582,NA,NA,NA,0.019467223,0.651788756,1.678137653,,,,1.164963204,0.725738265
rffG,b3788,948300,-0.34637665,-0.193490474,NA,NA,NA,-0.269933562,0.450425895,0.64048583,,,,0.545455862,0.134392669
rffH,b3789,948299,0.062036092,0.155200764,NA,NA,NA,0.108618428,1.153549119,1.429554655,,,,1.291551887,0.195165386
rffC,b3790,948298,-0.687441877,-0.721939124,NA,NA,NA,-0.704690501,0.205379987,0.189697181,,,,0.197538584,0.011089419
rffA,b3791,948296,0.348670951,0.390295355,NA,NA,NA,0.369483153,2.231880568,2.456378882,,,,2.344129725,0.15874428
wzxE,b3792,948294,0.290042655,0.213923557,NA,NA,NA,0.251983106,1.950036117,1.63652844,,,,1.793282278,0.221683404
rffM,b3794,948301,0.093811326,0.193102056,NA,NA,NA,0.143456691,1.241113004,1.559919029,,,,1.400516017,0.225429902
yifK,b3795,945400,-0.2609221,-0.318200142,NA,NA,NA,-0.289561121,0.548375319,0.480617808,,,,0.514496563,0.047911796
aslB,b3800,949013,0.216557823,0.250938615,NA,NA,NA,0.233748219,1.646485169,1.782126856,,,,1.714306013,0.095913157
aslA,b3801,949015,0.050478797,0.015194059,NA,NA,NA,0.032836428,1.123256129,1.03560481,,,,1.07943047,0.061978842
hemY,b3802,948311,0.182002845,-0.011035299,NA,NA,NA,0.085483773,1.520557491,0.974910395,,,,1.247733943,0.385830762
hemX,b3803,948446,0.147061939,0.203362152,NA,NA,NA,0.175212046,1.403013788,1.597210483,,,,1.500112136,0.1373178
cyaA,b3806,947755,-0.515830976,-0.825073671,NA,NA,NA,-0.670452324,0.304908144,0.149598187,,,,0.227253165,0.109820724
cyaY,b3807,947754,0.109408005,0.194200793,NA,NA,NA,0.151804399,1.286494711,1.56387052,,,,1.425182615,0.196134316
yzcX,b3808,948475,-0.052239618,0.096859579,NA,NA,NA,0.022309981,0.886666667,1.249854848,,,,1.068260757,0.256812826
dapF,b3809,948364,-0.555161122,-0.137104644,NA,NA,NA,-0.346132883,0.278508772,0.729281767,,,,0.50389527,0.318744642
yigA,b3810,948359,-0.008951089,-0.005017286,NA,NA,NA,-0.006984188,0.979600303,0.988513749,,,,0.984057026,0.006302757
xerC,b3811,948355,0.242368816,0.430418924,NA,NA,NA,0.33639387,1.747305388,2.694132333,,,,2.22071886,0.669507754
yigB,b3812,948357,0.050066673,0.088083641,NA,NA,NA,0.069075157,1.12219072,1.224852071,,,,1.173521396,0.072592538
uvrD,b3813,948347,-0.063864488,0.036643779,NA,NA,NA,-0.013610355,0.863247863,1.088037287,,,,0.975642575,0.158950126
corA,b3816,948351,0.018154086,-0.168965866,NA,NA,NA,-0.07540589,1.042687305,0.67769477,,,,0.860191038,0.258088697
yigF,b3817,948340,-0.031476042,-0.099829715,NA,NA,NA,-0.065652879,0.930087822,0.794639748,,,,0.862363785,0.095776251
yigG,b3818,948344,-0.352843042,-0.250917442,NA,NA,NA,-0.301880242,0.443768997,0.56115464,,,,0.502461818,0.083004184
rarD,b3819,948330,-0.368417023,0.016550905,NA,NA,NA,-0.175933059,0.428137212,1.038845362,,,,0.733491287,0.431835874
yigI,b3820,948338,0.09950462,0.115963746,NA,NA,NA,0.107734183,1.257490231,1.306061856,,,,1.281776044,0.034345325
pldA,b3821,948307,-0.268349796,-0.203567354,NA,NA,NA,-0.235958575,0.539076257,0.625795803,,,,0.58243603,0.061319979
recQ,b3822,948318,-0.028945575,0.140901964,NA,NA,NA,0.055978195,0.935522905,1.383254093,,,,1.159388499,0.316593759
rhtC,b3823,948317,-0.161094209,0.017441264,NA,NA,NA,-0.071826473,0.69009009,1.040977312,,,,0.865533701,0.248114734
rhtB,b3824,948316,-0.188795477,-0.229443554,NA,NA,NA,-0.209119516,0.647447447,0.589598603,,,,0.618523025,0.04090531
pldB,b3825,948314,0.14762964,0.097789794,NA,NA,NA,0.122709717,1.404848978,1.25253478,,,,1.328691879,0.107702403
yigL,b3826,2847768,-0.707690309,-0.203249056,NA,NA,NA,-0.455469683,0.1960242,0.626254622,,,,0.411139411,0.304218848
yigM,b3827,948309,0.096066927,0.112965962,NA,NA,NA,0.104516445,1.247575757,1.297077608,,,,1.272326683,0.035003094
metR,b3828,948310,0.09296466,0.027325115,NA,NA,NA,0.060144888,1.238695786,1.064939939,,,,1.151817862,0.122863937
metE,b3829,948323,-0.022667832,0.215785921,NA,NA,NA,0.096559045,0.949144134,1.643561354,,,,1.296352744,0.491027126
ysgA,b3830,948320,-0.251490353,-0.078906028,NA,NA,NA,-0.165198191,0.560414866,0.833861595,,,,0.69713823,0.193356036
udp,b3831,948987,0.010294225,-0.006171553,NA,NA,NA,0.002061336,1.023986486,0.985889967,,,,1.004938226,0.026938307
rmuC,b3832,948966,-0.01407029,-0.010093213,NA,NA,NA,-0.012081752,0.968121154,0.977027498,,,,0.972574326,0.006297736
ubiE,b3833,948926,-0.957456932,-1.070818683,NA,NA,NA,-1.014137808,0.11029176,0.084953508,,,,0.097622634,0.01791685
tatA,b3836,948321,0.049882627,0.11585003,NA,NA,NA,0.082866329,1.121715257,1.305719921,,,,1.213717589,0.130110945
tatB,b3838,948319,-1.681052701,-1.067484394,NA,NA,NA,-1.374268548,0.020842379,0.085608247,,,,0.053225313,0.045796384
tatC,b3839,948328,-0.277831463,-0.209609756,NA,NA,NA,-0.24372061,0.527434504,0.617149305,,,,0.572291904,0.063437944
rfaH,b3842,948327,0.258276314,0.701109822,NA,NA,NA,0.479693068,1.8124929,5.024696352,,,,3.418594626,2.271370844
fre,b3844,948325,0.478280054,0.870707582,NA,NA,NA,0.674493818,3.008015391,7.425190186,,,,5.216602788,3.123414252
fadA,b3845,948324,0.058720717,0.076443191,NA,NA,NA,0.067581954,1.14477653,1.192458273,,,,1.168617402,0.033716084
fadB,b3846,948336,0.29246138,0.112640354,NA,NA,NA,0.202550867,1.960926791,1.296105501,,,,1.628516146,0.470099642
pepQ,b3847,948335,-0.012383981,0.120460327,NA,NA,NA,0.054038173,0.97188755,1.319654755,,,,1.145771153,0.245908549
yigZ,b3848,948334,0.099786039,0.012502697,NA,NA,NA,0.056144368,1.258305338,1.029206919,,,,1.143756128,0.161997046
trkH,b3849,948333,-0.56054876,-0.673506861,NA,NA,NA,-0.617027811,0.275075075,0.212076789,,,,0.243575932,0.044546515
mobB,b3856,948343,0.110086025,0.34990785,NA,NA,NA,0.229996938,1.288504753,2.23824617,,,,1.763375462,0.671568596
mobA,b3857,948349,-0.485554422,-0.423245874,-0.494850022,-0.489020478,NA,-0.473167699,0.326923077,0.377358491,0.32,0.324324324,,0.337151473,0.026956342
yihD,b3858,948348,-0.239136435,-0.134053171,NA,NA,NA,-0.186594803,0.576585299,0.734423947,,,,0.655504623,0.111608778
yihE,b3859,948346,-0.293463244,-0.121061704,NA,NA,NA,-0.207262474,0.508787878,0.756725373,,,,0.632756626,0.175318284
dsbA,b3860,948353,-0.985759561,-0.830145103,NA,NA,NA,-0.907952332,0.103333333,0.147861428,,,,0.125597381,0.031486118
yihF,b3861,948352,-0.016724182,0.240436015,NA,NA,NA,0.111855917,0.962223187,1.73954639,,,,1.350884789,0.549650508
yihG,b3862,948350,-0.242902925,-0.158610472,NA,NA,NA,-0.200756699,0.57160639,0.694048033,,,,0.632827212,0.086579317
polA,b3863,948356,0.141007119,-0.362788771,NA,NA,NA,-0.110890826,1.383589059,0.433721778,,,,0.908655418,0.671657596
yihI,b3866,948363,-0.212960718,0.014859283,NA,NA,NA,-0.099050718,0.612405781,1.034806822,,,,0.823606302,0.29868264
hemN,b3867,948362,0.029573173,0.147336466,NA,NA,NA,0.08845482,1.070466728,1.403900944,,,,1.237183836,0.235773595
glnG,b3868,948361,0.019654688,0.017796332,NA,NA,NA,0.01872551,1.046296296,1.041828736,,,,1.044062516,0.003159042
glnL,b3869,948360,-0.008938088,0.006218504,NA,NA,NA,-0.001359792,0.979629629,1.014421637,,,,0.997025633,0.024601665
glnA,b3870,948370,-0.999031433,-1.00483548,NA,NA,NA,-1.001933457,0.10022327,0.098892765,,,,0.099558017,0.000940809
bipA,b3871,948369,-0.429820173,-0.059524593,NA,NA,NA,-0.244672383,0.371689101,0.871917525,,,,0.621803313,0.353714911
yihL,b3872,948368,0.241133274,0.038870555,NA,NA,NA,0.140001915,1.742341472,1.093630352,,,,1.417985912,0.458708032
yihM,b3873,948367,-0.259503552,-0.102309769,NA,NA,NA,-0.180906661,0.550169421,0.790114862,,,,0.670142141,0.169667049
yihN,b3874,948365,0.034371513,0.16263281,NA,NA,NA,0.098502162,1.082359449,1.45422903,,,,1.26829424,0.262951502
ompL,b3875,948366,-0.004740825,-0.177074939,NA,NA,NA,-0.090907882,0.989143212,0.665158371,,,,0.827150791,0.229091878
yihO,b3876,948377,0.266836816,0.104596037,NA,NA,NA,0.185716427,1.848573896,1.272319071,,,,1.560446484,0.407473694
yihP,b3877,948371,0.026421826,-0.069193969,NA,NA,NA,-0.021386072,1.062727273,0.852719179,,,,0.957723226,0.148498147
yihQ,b3878,948376,-0.474814916,-0.162328957,NA,NA,NA,-0.318571937,0.335108222,0.688130873,,,,0.511619548,0.24962471
yihR,b3879,948375,-0.170303762,-0.026007834,NA,NA,NA,-0.098155798,0.675610263,0.941872606,,,,0.808741435,0.188275909
yihS,b3880,948374,0.125127273,0.189087839,NA,NA,NA,0.157107556,1.333912287,1.545567009,,,,1.439739648,0.149662489
yihT,b3881,948373,-0.209638765,-0.052989266,NA,NA,NA,-0.131314016,0.617108083,0.885137487,,,,0.751122785,0.189525409
yihU,b3882,948372,-0.050484821,0.08697149,NA,NA,NA,0.018243335,0.890256553,1.221719456,,,,1.055988004,0.234379666
yihV,b3883,948382,0.060975434,0.093932646,NA,NA,NA,0.07745404,1.150735295,1.241459757,,,,1.196097526,0.064151882
yihW,b3884,948381,0.111150452,-0.051414944,NA,NA,NA,0.029867754,1.291666666,0.888351942,,,,1.090009304,0.285186577
yihX,b3885,948380,-0.09017663,0.096084206,NA,NA,NA,0.002953788,0.812500001,1.247625395,,,,1.030062698,0.307680117
rbn,b3886,948379,0.132493928,0.015471344,NA,NA,NA,0.073982636,1.356731561,1.036266226,,,,1.196498894,0.226603211
dtd,b3887,948378,-0.022694654,0.108163382,NA,NA,NA,0.042734364,0.949085517,1.282813087,,,,1.115949302,0.235981028
yiiD,b3888,948387,0.036254216,0.052209384,NA,NA,NA,0.0442318,1.087061753,1.127741037,,,,1.107401395,0.028764597
yiiE,b3889,948386,-0.003741637,-0.025714226,NA,NA,NA,-0.014727932,0.991421569,0.942509582,,,,0.966965575,0.034585998
yiiF,b3890,948385,0.006186742,0.105946316,NA,NA,NA,0.056066529,1.014347451,1.276281035,,,,1.145314243,0.185215014
fdhE,b3891,948384,0,0.329055923,NA,NA,NA,0.164527962,1,2.133319598,,,,1.566659799,0.801377973
fdoI,b3892,948383,0.16319965,0.653977475,NA,NA,NA,0.408588563,1.456128325,4.507933232,,,,2.982030779,2.157951945
fdoH,b3893,948395,-0.231491893,0.067500599,NA,NA,NA,-0.081995647,0.586824324,1.168155341,,,,0.877489832,0.411063104
fdoG,b3894,948394,-0.027021659,0.025037313,NA,NA,NA,-0.000992173,0.939676446,1.059344736,,,,0.999510591,0.084618259
fdhD,b3895,948393,-0.140528985,-0.229180967,NA,NA,NA,-0.184854976,0.72355411,0.589955199,,,,0.656754655,0.094468696
yiiG,b3896,948392,-0.073696127,-0.26716417,NA,NA,NA,-0.170430149,0.84392504,0.540549948,,,,0.692237494,0.214518585
frvR,b3897,948389,0.023065304,-0.149282997,NA,NA,NA,-0.063108847,1.054545454,0.70911554,,,,0.881830497,0.244255835
frvX,b3898,948388,0.076424148,0.027210033,NA,NA,NA,0.051817091,1.192405987,1.064657782,,,,1.128531885,0.090331622
frvB,b3899,948390,-0.148262165,-0.208498678,NA,NA,NA,-0.178380422,0.710784314,0.618730211,,,,0.664757263,0.065092081
frvA,b3900,948391,-0.262461301,-0.33058311,NA,NA,NA,-0.296522206,0.546435239,0.467107553,,,,0.506771396,0.056093145
yiiL,b3901,948402,-0.290860101,-0.004485368,NA,NA,NA,-0.147672735,0.51184669,0.989725209,,,,0.750785949,0.337911141
rhaS,b3905,948397,-0.296513894,-0.055022325,NA,NA,NA,-0.17576811,0.505226481,0.881003584,,,,0.693115033,0.265714537
rhaR,b3906,948396,0.214139497,0.206416606,NA,NA,NA,0.210278052,1.637342357,1.608483484,,,,1.622912921,0.020406305
rhaT,b3907,948398,0.144585758,0.377149132,NA,NA,NA,0.260867445,1.395037102,2.383137672,,,,1.889087387,0.698692614
sodA,b3908,948403,-0.570517281,0.102209385,0.027456045,NA,NA,-0.146950617,0.268833087,1.265346258,1.065261043,,,0.866480129,0.527157485
kdgT,b3909,948407,-0.311807087,-0.388880316,NA,NA,NA,-0.350343702,0.487745098,0.408431928,,,,0.448088513,0.05608288
yiiM,b3910,948406,0.003514152,0.04979938,NA,NA,NA,0.026656766,1.00812446,1.121500264,,,,1.064812362,0.0801688
cpxA,b3911,948405,-0.092310028,-0.082997489,NA,NA,NA,-0.087653759,0.808518519,0.826042726,,,,0.817280622,0.012391485
cpxR,b3912,948404,-0.621131246,-0.63619017,NA,NA,NA,-0.628660708,0.239259259,0.23110526,,,,0.23518226,0.005765748
fieF,b3915,948413,0.096086352,0.015443209,NA,NA,NA,0.055764781,1.24763156,1.036199096,,,,1.141915328,0.149505329
pfkA,b3916,948412,0.099641151,0.097504291,NA,NA,NA,0.098572721,1.257885616,1.25171164,,,,1.254798628,0.00436566
sbp,b3917,948411,0.090592256,0.284015196,NA,NA,NA,0.187303726,1.231947657,1.923159019,,,,1.577553338,0.488760241
cdh,b3918,948410,-0.06514663,0.085240358,NA,NA,NA,0.010046864,0.860703106,1.216859279,,,,1.038781192,0.251840445
tpiA,b3919,948409,0.095432255,0.070108568,NA,NA,NA,0.082770412,1.245753899,1.175191301,,,,1.2104726,0.049895291
yiiQ,b3920,948408,-0.381326247,-0.375157869,NA,NA,NA,-0.378242058,0.415598291,0.421543242,,,,0.418570766,0.004203715
yiiR,b3921,948417,-0.09551576,0.010897117,NA,NA,NA,-0.042309322,0.802572436,1.025408981,,,,0.913990709,0.157569232
yiiS,b3922,948416,0.12274084,0.189438424,NA,NA,NA,0.156089632,1.326602587,1.546815175,,,,1.436708881,0.155713814
yiiT,b3923,948415,0.159757617,0.093258932,NA,NA,NA,0.126508275,1.444633285,1.239535393,,,,1.342084339,0.14502611
fpr,b3924,948414,0.101741862,-0.293819516,NA,NA,NA,-0.096038827,1.263984831,0.508370667,,,,0.886177749,0.534299899
glpX,b3925,948424,-0.463005441,-0.398111859,NA,NA,NA,-0.43055865,0.344345617,0.399841751,,,,0.372093684,0.039241693
glpK,b3926,948423,-0.269762839,-0.382788665,NA,NA,NA,-0.326275752,0.537325141,0.414201183,,,,0.475763162,0.087061785
glpF,b3927,948422,0.091715917,0.329778711,NA,NA,NA,0.210747314,1.235139233,2.136872997,,,,1.686006115,0.637622059
yiiU,b3928,948420,-0.158464613,0.005258776,NA,NA,NA,-0.076602919,0.694281171,1.012182387,,,,0.853231779,0.224790106
rraA,b3929,948419,-0.119633677,0.152453772,NA,NA,NA,0.016410048,0.759217697,1.420540997,,,,1.089879347,0.46762619
menA,b3930,948418,0.147061939,-0.148447027,NA,NA,NA,-0.000692544,1.403013788,0.710481826,,,,1.056747807,0.489694047
hslU,b3931,948430,-1.025972326,-1.372649033,NA,NA,NA,-1.19931068,0.094194962,0.042398546,,,,0.068296754,0.036625597
hslV,b3932,948429,0.142648476,0.098642678,NA,NA,NA,0.120645577,1.388828039,1.254996972,,,,1.321912506,0.094632855
cytR,b3934,948427,0.074570335,0.004863371,NA,NA,NA,0.039716853,1.187326976,1.011261262,,,,1.099294119,0.124497261
rpmE,b3936,948425,-0.186575019,-0.038933378,NA,NA,NA,-0.112754199,0.650766189,0.91425348,,,,0.782509835,0.18631365
yiiX,b3937,948436,0.111736168,0.235127501,NA,NA,NA,0.173431835,1.293409862,1.718412808,,,,1.505911335,0.300522465
metJ,b3938,948435,-0.085831144,-0.167376027,NA,NA,NA,-0.126603586,0.820670563,0.68018018,,,,0.750425372,0.099341702
metB,b3939,948434,-0.022440869,-0.10091367,NA,NA,NA,-0.06167727,0.949640288,0.792658881,,,,0.871149585,0.111002617
metL,b3940,948433,0.112819443,0.050528133,NA,NA,NA,0.081673788,1.296640084,1.123383739,,,,1.210011911,0.122510736
metF,b3941,948432,-0.03349435,-0.483829037,NA,NA,NA,-0.258661694,0.925775429,0.328224475,,,,0.626999952,0.422532331
yijE,b3943,948445,-0.074417456,0.038349069,NA,NA,NA,-0.018034194,0.84252451,1.092317946,,,,0.967421228,0.176630633
yijF,b3944,948441,-0.089126776,0.047492408,NA,NA,NA,-0.020817184,0.814466496,1.11555865,,,,0.965012573,0.212904304
gldA,b3945,948440,-0.114529313,-0.182504824,NA,NA,NA,-0.148517069,0.768193604,0.65689382,,,,0.712543712,0.078700832
fsaB,b3946,948439,-0.348547293,-0.130158897,NA,NA,NA,-0.239353095,0.448180242,0.741039065,,,,0.594609654,0.207082459
ptsA,b3947,948437,-0.005624614,-0.243182814,NA,NA,NA,-0.124403714,0.987132353,0.571238126,,,,0.77918524,0.294081628
